,Material,Componente,FI0,Quantidade componente,col_bmeng
34271,70011545,70005522,0.023809999999999998,23.81,1000.0
34272,70011543,70005522,0.028571000000000003,28.571,1000.0
34273,70011541,70005522,0.03847,38.47,1000.0
34274,70011554,70005522,0.047619,47.619,1000.0
34275,70011552,70005522,0.07143000000000001,71.43,1000.0
34276,70011548,70005522,0.1,100.0,1000.0
34277,70011539,70012078,0.00477,4.77,1000.0
34278,70011538,70012078,0.014286,14.286,1000.0
34279,70011600,70005538,0.004,4.0,1000.0
34280,70011598,70005538,0.004808,4.808,1000.0
34281,70011597,70005538,0.006030000000000001,6.03,1000.0
34282,70011591,70005538,0.012048,12.048,1000.0
34283,70011590,70005538,0.018182,18.182,1000.0
34284,70011589,70005538,0.02,20.0,1000.0
34285,70011592,70005538,0.07693000000000001,76.93,1000.0
34286,70011637,70005498,0.00362,3.62,1000.0
34287,70011636,70005498,0.006030000000000001,6.03,1000.0
34288,70011634,70005498,0.00725,7.25,1000.0
34289,70011626,70005498,0.00841,8.41,1000.0
34290,70011625,70005498,0.009615,9.615,1000.0
34291,70011623,70005498,0.010417,10.417,1000.0
34292,70011619,70005498,0.014085,14.085,1000.0
34293,70011617,70005498,0.015390000000000001,15.39,1000.0
34294,70011615,70005498,0.01563,15.63,1000.0
34295,70011604,70005498,0.025,25.0,1000.0
34296,70011603,70005498,0.02565,25.65,1000.0
34297,70011601,70005498,0.026316,26.316,1000.0
34298,70011632,70005498,0.04167,41.67,1000.0
34299,70011630,70005498,0.052632,52.632,1000.0
34300,70011628,70005498,0.06667000000000001,66.67,1000.0
34301,70011641,70012081,0.003205,3.205,1000.0
34302,70011588,70005993,0.006030000000000001,6.03,1000.0
34303,70011586,70005993,0.00705,7.05,1000.0
34304,70011468,70005850,0.020832999999999997,20.833,1000.0
34305,70011472,70005850,0.04167,41.67,1000.0
34306,70011471,70005850,0.11112000000000001,111.12,1000.0
34307,70011469,70011480,1.0,1000.0,1000.0
34308,70011476,70011491,1.0,1000.0,1000.0
34309,70011474,70011487,1.0,1000.0,1000.0
34310,70011461,70005850,0.04348,43.48,1000.0
34311,70011460,70011482,1.0,1000.0,1000.0
34312,70011505,70005522,0.009529999999999999,9.53,1000.0
34313,70011503,70005522,0.014289999999999999,14.29,1000.0
34314,70011500,70005522,0.01924,19.24,1000.0
34315,70011498,70005522,0.023809999999999998,23.81,1000.0
34316,70011495,70005522,0.03334,33.34,1000.0
34317,70011507,70005522,0.047619999999999996,47.62,1000.0
34318,70011506,70005522,0.07143000000000001,71.43,1000.0
34319,70011504,70005522,0.1,100.0,1000.0
34320,70011501,70005522,0.16666999999999998,166.67,1000.0
34321,70011516,70005498,0.00321,3.21,1000.0
34322,70011515,70005498,0.00642,6.42,1000.0
34323,70011514,70005498,0.012048,12.048,1000.0
34324,70011513,70005498,0.01283,12.83,1000.0
34325,70011512,70005498,0.019231,19.231,1000.0
34326,70011511,70005498,0.02,20.0,1000.0
34327,70011509,70005498,0.024399999999999998,24.4,1000.0
34328,70011480,70005850,0.142857,142.857,1000.0
34329,70011485,70005850,0.2,200.0,1000.0
34330,70011479,70005850,0.216327,216.327,1000.0
34331,70011484,70005850,0.25,250.0,1000.0
34332,70011483,70005850,0.26802699999999996,268.027,1000.0
34333,70011482,70005850,0.333334,333.334,1000.0
34334,70011491,70005498,0.14286000000000001,142.86,1000.0
34335,70011490,70005498,0.16666999999999998,166.67,1000.0
34336,70011489,70005498,0.2,200.0,1000.0
34337,70011488,70005498,0.25,250.0,1000.0
34338,70011487,70005498,0.272109,272.109,1000.0
34339,70011428,70001621,0.003205,3.205,1000.0
34340,70011426,70001621,0.00362,3.62,1000.0
34341,70011425,70001621,0.004,4.0,1000.0
34342,70011436,70005539,0.00641,6.41,1000.0
34343,70011433,70005539,0.008,8.0,1000.0
34344,70011432,70005539,0.024390000000000002,24.39,1000.0
34345,70011431,70005539,0.032258,32.258,1000.0
34346,70011434,70005539,0.066667,66.667,1000.0
34347,70011457,70005499,0.004,4.0,1000.0
34348,70011452,70005499,0.008,8.0,1000.0
34349,70011450,70005499,0.009615,9.615,1000.0
34350,70011448,70005499,0.012048,12.048,1000.0
34351,70011446,70005499,0.01613,16.13,1000.0
34352,70011443,70005499,0.028571000000000003,28.571,1000.0
34353,70011438,70005499,0.032258,32.258,1000.0
34354,70011453,70005499,0.05,50.0,1000.0
34355,70011401,70005851,0.01283,12.83,1000.0
34356,70011399,70005851,0.01695,16.95,1000.0
34357,70011398,70005851,0.02084,20.84,1000.0
34358,70011406,70005851,0.04167,41.67,1000.0
34359,70011405,70005851,0.0625,62.5,1000.0
34360,70011404,70005851,0.08334,83.34,1000.0
34361,70011402,70011411,1.0,1000.0,1000.0
34363,70011400,70011410,1.0,1000.0,1000.0
34364,70011408,70005539,0.01283,12.83,1000.0
34365,70011407,70005539,0.02084,20.84,1000.0
34366,70011409,70005539,0.04167,41.67,1000.0
34367,70011395,70005851,0.01563,15.63,1000.0
34368,70011397,70005851,0.04546,45.46,1000.0
34369,70011396,70005851,0.06667000000000001,66.67,1000.0
34370,70011411,70005851,0.125,125.0,1000.0
34371,70011410,70005851,0.14286000000000001,142.86,1000.0
34372,70011388,70001622,0.00321,3.21,1000.0
34373,70011387,70001622,0.004,4.0,1000.0
34374,70011386,70001622,0.006030000000000001,6.03,1000.0
34375,70011383,70001622,0.012048,12.048,1000.0
34376,70011382,70001622,0.016129,16.129,1000.0
34377,70011381,70001622,0.02,20.0,1000.0
34378,70011380,70001622,0.032258,32.258,1000.0
34379,70011385,70001622,0.04,40.0,1000.0
34380,70011394,70012074,0.004,4.0,1000.0
34381,70011392,70012074,0.008,8.0,1000.0
34382,70011391,70012074,0.01087,10.87,1000.0
34383,70011390,70012074,0.016129,16.129,1000.0
34384,70011389,70012074,0.024399999999999998,24.4,1000.0
34385,70011393,70012074,0.04,40.0,1000.0
34386,70011375,70005861,0.020832999999999997,20.833,1000.0
34387,70011377,70001622,0.01205,12.05,1000.0
34388,70011376,70001622,0.03226,32.26,1000.0
34389,70011379,70001622,0.04,40.0,1000.0
34390,70011364,70002708,0.01,10.0,1000.0
34391,70011363,70005524,0.009524,9.524,1000.0
34392,70011361,70005524,0.028571000000000003,28.571,1000.0
34393,70011360,70005524,0.038462,38.462,1000.0
34394,70011372,70012073,0.014286,14.286,1000.0
34395,70011370,70012073,0.019231,19.231,1000.0
34396,70011368,70012073,0.03031,30.31,1000.0
34397,70011366,70012073,0.038462,38.462,1000.0
34398,70011373,70012073,0.05,50.0,1000.0
34399,70011355,70005524,0.1,100.0,1000.0
34400,70011353,70005524,0.16666999999999998,166.67,1000.0
34401,70011341,70005525,0.019231,19.231,1000.0
34402,70011339,70005525,0.028571000000000003,28.571,1000.0
34403,70011337,70005525,0.009524,9.524,1000.0
34404,70011334,70001725,0.01,10.0,1000.0
34405,70011332,70005501,0.01,10.0,1000.0
34406,70011331,70005501,0.025,25.0,1000.0
34407,70011329,70005501,0.030303,30.303,1000.0
34408,70011333,70005501,0.05,50.0,1000.0
34409,70011328,70005501,0.01725,17.25,1000.0
34410,70011327,70005501,0.01961,19.61,1000.0
34411,70011326,70001726,0.025,25.0,1000.0
34412,70011323,70005502,0.01,10.0,1000.0
34413,70011325,70005502,0.05,50.0,1000.0
34414,70011320,70005502,0.02,20.0,1000.0
34415,70011321,70005502,0.05,50.0,1000.0
34416,70011317,70012067,0.006030000000000001,6.03,1000.0
34417,70011315,70012067,0.05,50.0,1000.0
34418,70011313,70011314,1.0,1000.0,1000.0
34419,70011314,70012066,0.5,500.0,1000.0
34420,70011312,70012065,0.00752,7.52,1000.0
34421,70011311,70012065,0.00855,8.55,1000.0
34422,70011296,70024122,1.0,6.0,6.0
34423,70011295,70024123,1.0,1000.0,1000.0
34424,70011298,70005855,0.125,125.0,1000.0
34425,70011301,70005855,0.142857,142.857,1000.0
34426,70011297,70005855,0.2,200.0,1000.0
34427,70011300,70005855,0.33333300000000005,333.333,1000.0
34428,70011302,70012065,0.33333300000000005,333.333,1000.0
34429,70011280,70000002,0.01,10.0,1000.0
34430,70011279,70000002,0.01516,15.16,1000.0
34431,70011277,70000002,0.03031,30.31,1000.0
34432,70011276,70000002,0.04,40.0,1000.0
34433,70011285,70000002,0.05,50.0,1000.0
34434,70011283,70000002,0.0625,62.5,1000.0
34435,70011281,70000002,0.1,100.0,1000.0
34436,70011273,70012062,0.008140000000000001,8.14,1000.0
34437,70011268,70012062,0.009346,9.346,1000.0
34438,70011267,70012062,0.014085,14.085,1000.0
34439,70011266,70012062,0.01924,19.24,1000.0
34440,70011265,70012062,0.023256,23.256,1000.0
34441,70011264,70012062,0.028571000000000003,28.571,1000.0
34442,70011263,70000653,0.038462,38.462,1000.0
34443,70011271,70012062,0.047619,47.619,1000.0
34444,70011269,70012062,0.07143000000000001,71.43,1000.0
34445,70011262,70005533,0.006993,6.993,1000.0
34446,70011261,70005533,0.007463,7.463,1000.0
34447,70011260,70005533,0.009346,9.346,1000.0
34448,70011259,70005533,0.028579999999999998,28.58,1000.0
34449,70011286,70012064,0.008,8.0,1000.0
34450,70011293,70005503,0.005,5.0,1000.0
34451,70011292,70005503,0.00752,7.52,1000.0
34452,70011290,70005503,0.01,10.0,1000.0
34453,70011287,70005503,0.04,40.0,1000.0
34454,70011291,70005503,0.07693000000000001,76.93,1000.0
34455,70011233,70005846,0.01613,16.13,1000.0
34456,70011234,70005846,0.02632,26.32,1000.0
34457,70011226,70005846,0.047619999999999996,47.62,1000.0
34458,70011224,70005846,0.07143000000000001,71.43,1000.0
34459,70011232,70005846,0.11112000000000001,111.12,1000.0
34460,70011230,70005846,0.125,125.0,1000.0
34461,70011223,70011243,1.0,1000.0,1000.0
34462,70011229,70011250,1.0,1000.0,1000.0
34463,70011227,70011249,1.0,1000.0,1000.0
34464,70011238,70005503,0.01516,15.16,1000.0
34465,70011237,70005503,0.02,20.0,1000.0
34466,70011236,70005503,0.025,25.0,1000.0
34467,70011235,70005503,0.04,40.0,1000.0
34468,70011239,70005503,0.05,50.0,1000.0
34469,70011243,70005846,0.2,200.0,1000.0
34470,70011252,70005846,0.333334,333.334,1000.0
34471,70011251,70005846,0.333334,333.334,1000.0
34472,70011250,70005846,0.333334,333.334,1000.0
34473,70011241,70005846,0.333334,333.334,1000.0
34474,70011249,70012063,0.333334,333.334,1000.0
34475,70011248,70005846,0.5,500.0,1000.0
34476,70011247,70005846,0.5,500.0,1000.0
34477,70011246,70005846,0.5,500.0,1000.0
34478,70011242,70005846,0.5,500.0,1000.0
34479,70011256,70005503,0.33333999999999997,333.34,1000.0
34480,70011222,70012061,0.16666999999999998,166.67,1000.0
34481,70011207,70002845,0.01451,14.51,1000.0
34482,70011185,70003255,0.01409,14.09,1000.0
34483,70011189,70002835,0.00799,7.99,1000.0
34484,70011183,70002811,0.0145,14.5,1000.0
34485,70011179,70002825,0.03334,33.34,1000.0
34486,70011171,70002818,0.00653,6.53,1000.0
34487,70011172,70008982,0.6060610000000001,606.061,1000.0
34488,70011155,70002816,0.02222,22.22,1000.0
34489,70011169,70002816,0.022940000000000002,22.94,1000.0
34490,70011167,70002816,0.03386,33.86,1000.0
34491,70011161,70002818,0.01786,17.86,1000.0
34492,70011154,70002818,0.01205,12.05,1000.0
34493,70011151,70002818,0.00653,6.53,1000.0
34494,70011148,70008817,0.909,909.0,1000.0
34495,70011150,70002808,0.01185,11.85,1000.0
34496,70010370,70003937,0.02,20.0,1000.0
34497,70010371,70003937,0.1,100.0,1000.0
34498,70010372,70011986,0.1,100.0,1000.0
34499,70010361,70005545,0.02632,26.32,1000.0
34500,70010357,70005853,0.03125,31.25,1000.0
34501,70010360,70005853,0.05264,52.64,1000.0
34502,70010359,70010366,1.0,1000.0,1000.0
34503,70010358,70010365,1.0,1000.0,1000.0
34504,70010354,70005545,0.01725,17.25,1000.0
34505,70010356,70005545,0.11112000000000001,111.12,1000.0
34506,70010355,70005545,0.125,125.0,1000.0
34507,70010353,70010363,1.0,1000.0,1000.0
34508,70010352,70010362,1.0,1000.0,1000.0
34509,70010366,70005853,0.166667,166.667,1000.0
34510,70010365,70005853,0.25,250.0,1000.0
34511,70010363,70005545,0.2,200.0,1000.0
34512,70010362,70005545,0.25,250.0,1000.0
34513,70010351,70000009,0.005,5.0,1000.0
34514,70010349,70000009,0.01516,15.16,1000.0
34515,70010228,70004579,0.00321,3.21,1000.0
34516,70010226,70004579,0.02,20.0,1000.0
34517,70010230,70011957,0.00321,3.21,1000.0
34518,70010202,70003289,0.005719999999999999,5.72,1000.0
34519,70010208,70003289,0.00646,6.46,1000.0
34520,70010188,70010197,1.0,1000.0,1000.0
34521,70010187,70010196,1.0,1000.0,1000.0
34522,70010185,70010195,1.0,1000.0,1000.0
34523,70010184,70010194,1.0,1000.0,1000.0
34524,70010183,70010192,1.0,1000.0,1000.0
34525,70010197,70011948,0.14286000000000001,142.86,1000.0
34526,70010196,70011948,0.166667,166.667,1000.0
34527,70010195,70011948,0.2,200.0,1000.0
34528,70010194,70011948,0.25,250.0,1000.0
34529,70010193,70011948,0.33333300000000005,333.333,1000.0
34530,70010192,70011948,1.0,1000.0,1000.0
34531,70012089,70001618,1.0,1.0,1.0
34532,70012034,70012030,1.0,1.0,1.0
34533,70012030,70001631,1.0,1.0,1.0
34534,70012033,70001631,1.0,1.0,1.0
34535,70012032,70001631,1.0,1.0,1.0
34536,70011962,70001633,1.0,1.0,1.0
34538,70013947,70005551,1.0,1000.0,1000.0
34540,70014160,70013729,1.0,1000.0,1000.0
34543,70011955,70004579,1.0,1.0,1.0
34544,70011956,70004579,1.0,1.0,1.0
34545,70011957,70004579,0.001,1.0,1000.0
34546,70011958,70004888,1.0,1.0,1.0
34547,70011959,70011960,1.0,1.0,1.0
34548,70011961,70001849,1.0,1.0,1.0
34549,70011964,70001850,1.0,1.0,1.0
34550,70011965,70014739,1.0,1.0,1.0
34551,70011966,70006991,1.0,1.0,1.0
34552,70011885,70005013,1.0,1000.0,1000.0
34553,70011883,70011892,1.0,1000.0,1000.0
34554,70011884,70011893,1.0,1000.0,1000.0
34557,71001810,71001804,1.0,1000.0,1000.0
34559,70014522,70014523,230.0,230.0,1.0
34562,71001712,71001788,1.0,1000.0,1000.0
34568,71001791,71001792,1.0,1000.0,1000.0
34573,70014524,70014614,1.0,1000.0,1000.0
34575,70014621,70014622,1.0,1000.0,1000.0
34577,70014634,70014635,1.0,1000.0,1000.0
34582,70014630,70014631,1.0,1000.0,1000.0
34583,70014628,70014629,1.0,1000.0,1000.0
34588,70014675,70008335,10.0,10.0,1.0
34593,71001819,71001820,1.0,1000.0,1000.0
34599,71001821,71001822,1.0,1000.0,1000.0
34603,70014000,70005789,1.0,1000.0,1000.0
34604,70014689,70014684,1.0,1000.0,1000.0
34607,70014693,70014692,1.0,1.0,1.0
34610,71001833,71001832,1.0,1000.0,1000.0
34614,71001831,71001830,1.0,1000.0,1000.0
34616,71001836,71001835,1.0,1000.0,1000.0
34620,72001106,90100286,1.0,450.0,450.0
34621,72001106,72001107,1.0,450.0,450.0
34625,72001106,90100312,1.0,450.0,450.0
34626,70014167,70014339,1.0,1000.0,1000.0
34629,70014701,70014700,1.0,1000.0,1000.0
34632,70014699,70014698,1.0,1000.0,1000.0
34636,70014697,70014696,1.0,1000.0,1000.0
34638,70014708,70014707,1.0,1000.0,1000.0
34641,46000337,46000111,1.0,1.0,1.0
34642,71001862,71001863,1.0,1000.0,1000.0
34644,71001852,71001853,1.0,1000.0,1000.0
34647,71001846,71001847,1.0,1000.0,1000.0
34651,71001857,71001858,1.0,1000.0,1000.0
34653,71001841,71001842,1.0,1000.0,1000.0
34658,70000998,70006443,1.0,1000.0,1000.0
34661,70013969,70004512,0.5,500.0,1000.0
34664,70013970,70005873,0.5,500.0,1000.0
34665,70014599,70010557,1.0,1000.0,1000.0
34668,72000926,90100286,1.0,180.0,180.0
34670,72000926,90100319,1.0,180.0,180.0
34673,72000926,72000975,1.0,180.0,180.0
34677,71001881,71001882,1.0,1000.0,1000.0
34678,71001870,71001871,1.0,1000.0,1000.0
34683,70002534,70013735,1.0,1000.0,1000.0
34684,71001876,71001877,1.0,1000.0,1000.0
34689,70014712,70014711,1.0,1.0,1.0
34694,70014744,70014743,1.0,1000.0,1000.0
34696,70014714,70014713,1.0,1000.0,1000.0
34700,70014746,70014745,1.0,1000.0,1000.0
34702,70014748,70014749,0.6,600.0,1000.0
34706,70014731,70014732,1.0,1000.0,1000.0
34710,70014727,70014730,1.0,1000.0,1000.0
34713,70014752,70014753,1.0,1000.0,1000.0
34715,70014733,70014734,1.0,1000.0,1000.0
34718,71001891,71001892,1.0,1000.0,1000.0
34719,71001886,71001887,1.0,1000.0,1000.0
34724,70014780,70014779,1.0,1000.0,1000.0
34726,70014740,70008400,0.75,750.0,1000.0
34734,70014754,70014786,1.0,1000.0,1000.0
34737,70014782,70014781,1.0,1000.0,1000.0
34741,70014729,70014728,1.0,1000.0,1000.0
34742,70014726,70005497,0.07693000000000001,76.93,1000.0
34744,70014775,70014785,282.0,282.0,1.0
34750,70014721,70005497,0.11112000000000001,111.12,1000.0
34752,70014718,70014717,1.0,1000.0,1000.0
34756,70014716,70014715,1.0,1000.0,1000.0
34757,71001837,71001840,1.0,1000.0,1000.0
34760,72001130,72001132,1.0,2240.0,2240.0
34764,70014790,70000093,1.0,1.0,1.0
34768,70014805,70009837,1.0,1000.0,1000.0
34772,70014806,70013771,1.0,1000.0,1000.0
34773,72000624,72000266,0.25,50.0,200.0
34774,72000624,72000265,0.25,50.0,200.0
34776,72000624,72000046,0.25,50.0,200.0
34777,72000624,90100286,1.0,200.0,200.0
34779,72000624,72000048,0.25,50.0,200.0
34783,70014807,70000926,1.0,1.0,1.0
34784,71000979,71001897,1.0,1000.0,1000.0
34791,71001577,71001902,1.0,1000.0,1000.0
34792,72001131,72000465,1.0,1200.0,1200.0
34797,72001131,90100496,1.0,1200.0,1200.0
34798,72001131,90100255,1.0,1200.0,1200.0
34799,70014812,70014799,1.0,1000.0,1000.0
34802,70001515,70015178,1.0,1.0,1.0
34806,70014809,70014810,1.0,1000.0,1000.0
34808,70014741,70008402,0.75,750.0,1000.0
34813,70014787,70014788,1.0,1000.0,1000.0
34819,70014736,70008989,1.0,1000.0,1000.0
34822,70014784,70014832,12.0,12.0,1.0
34827,70014795,70010631,1.0,1000.0,1000.0
34829,70014769,70014770,1.0,1000.0,1000.0
34833,70014771,70014552,1.0,1000.0,1000.0
34834,70014772,70000005,1.0,1000.0,1000.0
34836,70014776,70006331,1.0,1000.0,1000.0
34841,70014765,70005571,1.0,1000.0,1000.0
34843,70014760,70014762,1.0,1000.0,1000.0
34846,70014836,70014833,1.0,18.0,18.0
34850,70014763,70014764,1.0,1000.0,1000.0
34853,70014767,70011865,1.0,1000.0,1000.0
34855,70014801,70014789,1.0,1000.0,1000.0
34859,72001133,72000235,1.0,480.0,480.0
34863,70014837,70014838,1.0,1000.0,1000.0
34867,70014827,70014840,1.0,1000.0,1000.0
34871,71001906,71001907,1.0,1000.0,1000.0
34874,72001136,72001137,1.0,500.0,500.0
34875,70014842,70010545,1.0,1000.0,1000.0
34880,70014793,70014791,1.0,1000.0,1000.0
34887,70014814,70014811,10.0,10.0,1.0
34888,70014737,70006217,1.0,1000.0,1000.0
34894,70014845,70014844,15.0,15.0,1.0
34897,70014797,70014846,1.0,1000.0,1000.0
34900,70014822,70014823,1.0,1000.0,1000.0
34902,70014824,70014992,1.0,1000.0,1000.0
34906,72001134,72001135,1.0,1800.0,1800.0
34910,70014825,70014826,1.0,1000.0,1000.0
34913,70013964,70000657,0.009529999999999999,9.53,1000.0
34916,70000731,70009331,1.0,1000.0,1000.0
34918,71001921,71001922,1.0,1000.0,1000.0
34924,72001156,72000324,1.0,390.0,390.0
34926,72001156,72000010,1.0,390.0,390.0
34927,72001156,72000322,1.0,390.0,390.0
34928,70014872,70000547,0.5,500.0,1000.0
34931,70014870,70014871,1.0,1000.0,1000.0
34936,71001925,71001924,1.0,1000.0,1000.0
34938,72001167,72001166,1.0,1000.0,1000.0
34942,70014879,70000547,0.166666,166.666,1000.0
34946,72001178,72001177,1.0,1000.0,1000.0
34950,71001916,71001917,1.0,1000.0,1000.0
34952,72001140,72001141,1.0,1000.0,1000.0
34957,72001138,72001139,1.0,1000.0,1000.0
34959,70014865,70014863,1.0,1000.0,1000.0
34962,72001179,70011670,0.5,500.0,1000.0
34968,72001181,90100319,1.0,1000.0,1000.0
34970,72001181,72001180,1.0,1000.0,1000.0
34975,72001158,72001157,1.0,1000.0,1000.0
34978,70014899,70014898,1.0,1000.0,1000.0
34984,72001160,72001159,1.0,1000.0,1000.0
34986,72001162,72001161,1.0,1000.0,1000.0
34992,72001176,72001165,1.0,1000.0,1000.0
34996,70014869,70014868,1.0,1000.0,1000.0
35000,70014900,70006591,1.0,1000.0,1000.0
35005,72001195,72001194,1.0,1000.0,1000.0
35009,72001185,72001184,1.0,1000.0,1000.0
35011,72001185,90100319,1.0,1000.0,1000.0
35017,70014906,70014905,1.0,1000.0,1000.0
35021,72001189,72001188,1.0,1000.0,1000.0
35023,72001189,90100319,1.0,1000.0,1000.0
35027,72001191,72001190,1.0,1000.0,1000.0
35031,72001191,90100319,1.0,1000.0,1000.0
35033,72001193,90100319,1.0,1000.0,1000.0
35034,72001193,72001192,1.0,1000.0,1000.0
35042,70014908,70014907,1.0,1000.0,1000.0
35044,70014910,70014916,1.0,1000.0,1000.0
35047,70014924,70014923,1.0,1000.0,1000.0
35052,70014911,70000527,0.2,200.0,1000.0
35057,71000389,71001929,1.0,1000.0,1000.0
35059,70014914,70014912,1.0,1000.0,1000.0
35062,70014935,70013449,1.0,1000.0,1000.0
35063,70000729,70008986,1.0,1000.0,1000.0
35068,70002223,70015445,1.0,1000.0,1000.0
35073,70014072,70000066,1.0,1.0,1.0
35075,70014688,70003794,1.0,1000.0,1000.0
35081,70001485,70001178,1.0,1.0,1.0
35084,70003046,70003042,1.0,1000.0,1000.0
35089,70014944,70007463,1.0,1000.0,1000.0
35090,70014945,70008454,1.0,1.0,1.0
35093,70014946,70021722,1.0,1000.0,1000.0
35098,70014778,70010696,1.0,1000.0,1000.0
35102,70003733,70003732,1.0,1.0,1.0
35105,70014982,70014981,1.0,1000.0,1000.0
35110,70014504,70014543,1.0,1000.0,1000.0
35113,72000282,72000087,2.0,240.0,120.0
35115,70001054,70009307,1.0,1000.0,1000.0
35121,70014281,70006847,10.0,10.0,1.0
35125,70014993,70014992,1.0,1000.0,1000.0
35128,70007756,70007752,1.0,1000.0,1000.0
35132,70014104,70013623,1.0,1000.0,1000.0
35137,70014103,70013622,1.0,1000.0,1000.0
35141,70013991,70011125,1.0,1000.0,1000.0
35145,70015010,70008940,1.0,1.0,1.0
35146,70001559,70000933,1.0,1.0,1.0
35150,70014054,70009187,1.0,1.0,1.0
35153,72001209,72001208,1.0,72.0,72.0
35161,71001948,71001253,1.0,1000.0,1000.0
35163,71001950,71001949,1.0,1000.0,1000.0
35166,70001318,70000956,1.0,100.0,100.0
35169,70002394,70000956,1.0,100.0,100.0
35170,70002884,70000956,1.0,100.0,100.0
35175,70004240,70000956,1.0,100.0,100.0
35177,70004328,70000956,1.0,100.0,100.0
35178,70003064,70000681,1.0,100.0,100.0
35181,70005429,70012083,1.0,100.0,100.0
35183,70007637,70012083,1.0,100.0,100.0
35185,70002014,70001618,1.0,100.0,100.0
35187,70006531,70001618,1.0,100.0,100.0
35189,70003203,70012090,1.0,1000.0,1000.0
35190,70001641,70005497,1.0,100.0,100.0
35191,70001773,70001618,1.0,100.0,100.0
35195,70012082,70000309,1.0,100.0,100.0
35196,70003579,70005498,1.0,100.0,100.0
35198,70007138,70012079,1.0,100.0,100.0
35200,70012076,70012075,1.0,100.0,100.0
35201,70004751,70012074,1.0,100.0,100.0
