,Semana,Centro de Trabalho,Acabamento,OV,Item,OF,Material,Descrição,Quantidade,Quantidade Fornecida,aglomerado
5649,6,CCSEMBJT,Total,3820009855.0,10.0,1600120232,71001555,"JT CI 5351/000 100-FT 3,0 01",5000.0,0.0,-1
5650,6,CCSBALJT,Total,3820009855.0,10.0,1600120233,71001434,"JT CI 5351/000 100-FT 3,0 NE",5000.0,0.0,-1
5651,6,CRMLAMPL,Total,3820009850.0,10.0,1600062293,71001488,"FQ CI 5351/000 120-F 3,0 NE",2500.0,0.0,-1
5652,6,CRMCOLQD,Total,3820009850.0,10.0,1600062294,71001608,QD CI 5351/OCL 120-F 190 NE,41.0,0.0,-1
5653,6,CRMSER05,Total,3820009850.0,10.0,1600062295,71001593,QD CI 5351/000 120-F 190 NE,41.0,0.0,-1
5654,6,CCSEMBJT,Total,3820009850.0,10.0,1600120234,71001566,"JT CI 5351/000 120-F 3,0 01",10000.0,0.0,-1
5655,6,CCSBALJT,Total,3820009850.0,10.0,1600120235,71001446,"JT CI 5351/000 120-F 3,0 NE",10000.0,0.0,-1
5656,3,CRMLAMPL,Total,3820009846.0,10.0,1600062244,71001485,"FQ CI 5351/000 RUS-03 3,0 NE",2500.0,0.0,-1
5657,3,CRMCOLQD,Total,3820009846.0,10.0,1600062245,71001413,QD CI 5351/OCL RUS-03 190 NE,43.0,0.0,-1
5658,3,CRMSER05,Total,3820009846.0,10.0,1600062246,71001344,QD CI 5351/000 RUS-03 190 NE,43.0,0.0,-1
5659,3,CCSEMBJT,Total,3820009846.0,10.0,1600120236,71001563,"JT CI 5351/000 RUS-03 3,0 01",5000.0,0.0,-1
5660,3,CCSBALJT,Total,3820009846.0,10.0,1600120237,71001443,"JT CI 5351/000 RUS-03 3,0 NE",5000.0,0.0,-1
5661,5,CRMLAMPL,Total,3820009842.0,10.0,1600062268,71000485,"FQ CR 1028/000 100-SK 5,2 NE",250.0,0.0,-1
5662,5,CRMCOLQD,Total,3820009842.0,10.0,1600062269,71000315,QD CR 1028/OCL 100-SK 150 NE,10.0,0.0,-1
5663,5,CRMSER05,Total,3820009842.0,10.0,1600062270,71000819,QD CR 1028/000 100-SK 150 NE,10.0,0.0,-1
5664,5,CCSEMBJT,Total,3820009842.0,10.0,1600120240,71000325,"JT CR 1028/000 100-SK 5,2 01",1000.0,0.0,-1
5665,5,CCSBALJT,Total,3820009842.0,10.0,1600120241,71001099,"JT CR 1028/000 100-SK 5,2 NE",1000.0,0.0,-1
5666,5,CRMLAMPL,Total,3820009839.0,10.0,1600062288,71000555,FQ CR GT56/000 108-VW 4 NE,625.0,0.0,-1
5667,5,CRMCOLQD,Total,3820009839.0,10.0,1600062289,71000052,QD CR GT56/OCL 108-VW 150 NE,18.0,0.0,-1
5668,5,CRMSER05,Total,3820009839.0,10.0,1600062290,71001351,QD CR GT56/000 108-VW 150 NE,18.0,0.0,-1
5669,5,CCSEMBJT,Total,3820009839.0,10.0,1600120242,71000210,JT CR GT56/000 108-VW 4 00,5000.0,0.0,-1
5670,5,CCSBALJT,Total,3820009839.0,10.0,1600120243,71001457,"JT CR GT56/000 108-VW 4,0 NE",5000.0,0.0,-1
5671,16,CRMGUILH,Total,3820009739.0,30.0,1600061982,71000776,"FQ CR GT56/000 103-DIV 5,3 770X235 NE",667.0,0.0,-1
5672,16,CRMLAMPL,Total,3820009739.0,30.0,1600061984,70009601,"PL CR GT56/000 1270X760X5,3 NE",134.0,0.0,-1
5673,10,CCSEMBJT,Total,3820009739.0,20.0,1600110530,71000323,"JT ML C321/000 103-DIV 5,3 01",15000.0,0.0,-1
5674,10,CCSBALJT,Total,3820009739.0,20.0,1600110588,71001274,"JT ML C321/000 103-DIV 5,3 NE",15000.0,0.0,-1
5675,10,CCSTRIVA,Total,3820009739.0,20.0,1600110589,71000539,"FQ ML C321/000 103-DIV 5,3 NE",1667.0,0.0,-1
5676,10,CCSDIVJT,Total,3820009739.0,20.0,1600110590,71000940,"FQ ML C321/000 103-DIV 5,3 770X235 NE",334.0,0.0,-1
5677,10,CRMGUILH,Total,3820009739.0,20.0,1600110591,71000776,"FQ CR GT56/000 103-DIV 5,3 770X235 NE",334.0,0.0,-1
5678,10,CRMLAMPL,Total,3820009739.0,20.0,1600110592,70009601,"PL CR GT56/000 1270X760X5,3 NE",67.0,0.0,-1
5679,16,CCSDIVJT,Total,3820009739.0,30.0,1600120069,71000940,"FQ ML C321/000 103-DIV 5,3 770X235 NE",667.0,0.0,-1
5680,16,CCSBALJT,Total,3820009739.0,30.0,1600120250,71001274,"JT ML C321/000 103-DIV 5,3 NE",30000.0,0.0,-1
5681,16,CCSTRIVA,Total,3820009739.0,30.0,1600120251,71000539,"FQ ML C321/000 103-DIV 5,3 NE",3334.0,0.0,-1
5682,16,CCSEMBJT,Total,3820009739.0,30.0,1600120253,71000323,"JT ML C321/000 103-DIV 5,3 01",30000.0,0.0,-1
5683,8,CRMLAMPL,Total,3820009738.0,30.0,1600061090,71000522,"FQ CR 1521/000 101-VX 2,6 NE",2500.0,0.0,-1
5684,8,CRMCOLQD,Total,3820009738.0,30.0,1600061091,71000026,QD CR 1521/OCL 101-VX 150 NE,45.0,0.0,-1
5685,8,CRMSER05,Total,3820009738.0,30.0,1600061092,71000888,QD CR 1521/000 101-VX 150 NE,45.0,0.0,-1
5686,8,CCSEMBJT,Total,3820009738.0,30.0,1600120256,71000326,"JT CR 1521/C01 101-VX 2,6 01",5000.0,0.0,-1
5687,8,CCSBALJT,Total,3820009738.0,30.0,1600120257,71001204,"JT CR 1521/C01 101-VX 2,6 NE",5000.0,0.0,-1
5688,8,CCSPINAC,Total,3820009738.0,30.0,1600120258,71001943,"FQ CR 1521/CBK 101-VX 2,6 NE",2500.0,0.0,-1
5689,3,CRMLAMPL,Total,3820009737.0,20.0,1600061072,71004825,"FQ CR 5351/000 103-FT 4,0 NE",1547.0,0.0,-1
5690,3,CRMCOLQD,Total,3820009737.0,20.0,1600061073,71004821,QD CR 5351/OCL 103-FT 200 NE,35.0,0.0,-1
5691,3,CRMSER05,Total,3820009737.0,20.0,1600061074,71004822,QD CR 5351/000 103-FT 200 NE,35.0,0.0,-1
5692,3,CCSEMBJT,Total,3820009737.0,20.0,1600120259,71004819,"JT CR 5351/000 103-FT 4,00 01",6000.0,0.0,-1
5693,3,CCSBALJT,Total,3820009737.0,20.0,1600120260,71004820,"JT CR 5351/000 103-FT 4,0 NE",6000.0,0.0,-1
5694,4,CRMLAMPL,Total,3820009736.0,20.0,1600061062,71001480,"FQ CI 5351/000 100-SUZ 4,0 NE",5000.0,0.0,-1
5695,4,CRMCOLQD,Total,3820009736.0,20.0,1600061063,71001602,QD CI 5351/OCL 100-SUZ 190 NE,109.0,0.0,-1
5696,4,CRMSER05,Total,3820009736.0,20.0,1600061064,71001587,QD CI 5351/000 100-SUZ 190 NE,109.0,0.0,-1
5697,4,CCSEMBJT,Total,3820009736.0,20.0,1600120261,71001558,"JT CI 5351/000 100-SUZ 4,0 01",10000.0,0.0,-1
5698,4,CCSBALJT,Total,3820009736.0,20.0,1600120262,71001437,"JT CI 5351/000 100-SUZ 4,0 NE",10000.0,0.0,-1
5699,5,CRMLAMPL,Total,3820009713.0,20.0,1600061007,71000653,FQ CI 5351/000 101-SC 5 NE,1667.0,0.0,-1
5700,5,CRMCOLQD,Total,3820009713.0,20.0,1600061008,71000654,QD CI 5351/OCL 101-SC 190 NE,48.0,0.0,-1
5701,5,CRMSER05,Total,3820009713.0,20.0,1600061009,71001340,QD CI 5351/000 101-SC 190 NE,48.0,0.0,-1
5702,30,CRMLAMPL,Total,3820009713.0,30.0,1600061012,71000653,FQ CI 5351/000 101-SC 5 NE,2001.0,0.0,-1
5703,30,CRMCOLQD,Total,3820009713.0,30.0,1600061013,71000654,QD CI 5351/OCL 101-SC 190 NE,58.0,0.0,-1
5704,30,CRMSER05,Total,3820009713.0,30.0,1600061014,71001340,QD CI 5351/000 101-SC 190 NE,58.0,0.0,-1
5705,5,CCSEMBJT,Total,3820009713.0,20.0,1600120263,71000656,JT CI 5351/000 101-SC 5 01,5000.0,0.0,-1
5706,5,CCSBALJT,Total,3820009713.0,20.0,1600120264,71001438,"JT CI 5351/000 101-SC 5,0 NE",5000.0,0.0,-1
5707,30,CCSEMBJT,Total,3820009713.0,30.0,1600120265,71000656,JT CI 5351/000 101-SC 5 01,6000.0,0.0,-1
5708,30,CCSBALJT,Total,3820009713.0,30.0,1600120266,71001438,"JT CI 5351/000 101-SC 5,0 NE",6000.0,0.0,-1
5709,3,CNMEMBRL,Total,3820009486.0,10.0,1600057192,70004390,"RL CC 8245/000 1000X1,0-100M 04",72.0,0.0,-1
5710,3,CNMLAMRL,Total,3820009486.0,10.0,1600057193,70008882,"RL CC 8245/000 1000X1,0-100M NE",72.0,0.0,-1
5711,3,CNMLAMPL,Total,3820007784.0,10.0,1600093621,70005890,"PL CC 8122/000 950X650X1,3 NE",26082.0,0.0,-1
5712,3,CNMLAMPL,Total,3820007784.0,10.0,1600093622,70005890,"PL CC 8122/000 950X650X1,3 NE",27720.0,0.0,-1
5713,3,CNMEMBPL,Total,3820007784.0,10.0,1600107778,70011305,"PL CC 8122/000 950X650X1,3 01",27720.0,0.0,-1
5714,3,CNMEMBPL,Total,3820007784.0,10.0,1600107779,70011305,"PL CC 8122/000 950X650X1,3 01",27720.0,0.0,-1
5715,6,CRMRLMEI,Total,3820007537.0,190.0,1600125766,70004326,RL CI 5173/000 1000X4/2-30M 00,9.0,0.0,-1
5716,20,CRMRLMEI,Total,3820007163.0,30.0,1600080231,70007763,RL CI 5700/2TI 1000X20/10-10M PA,4.0,0.0,-1
5717,20,CRMDIV01,Total,3820007163.0,30.0,1600098615,70015574,RL CI 5700/T01 1000X20/10 NE,40.0,0.0,-1
5718,4,CRMRLMEI,Total,3820007110.0,70.0,1600034459,70001786,"RL CR N710/PAL 1020X1,2-30M 01",14.0,0.0,-1
5719,8,CRMRLMEI,Total,3820007110.0,80.0,1600034462,70001786,"RL CR N710/PAL 1020X1,2-30M 01",16.0,0.0,-1
5720,13,CRMRLMEI,Total,3820007110.0,90.0,1600034487,70001786,"RL CR N710/PAL 1020X1,2-30M 01",14.0,0.0,-1
5721,4,CRMLAMRL,Total,3820007110.0,70.0,1600109785,70007978,"RL CR N710/PAL 1020X1,2 NE",420.0,0.0,-1
5722,8,CRMLAMRL,Total,3820007110.0,80.0,1600109786,70007978,"RL CR N710/PAL 1020X1,2 NE",480.0,0.0,-1
5723,13,CRMLAMRL,Total,3820007110.0,90.0,1600109787,70007978,"RL CR N710/PAL 1020X1,2 NE",420.0,0.0,-1
5724,3,CNMLAMLX,Total,3820005228.0,60.0,1600126345,70000516,"PL CC 8003/S21 940X640X75,0 01",4.0,0.0,-1
5725,3,CRMRLMEI,Total,3820003933.0,80.0,1600016798,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",168.0,0.0,-1
5726,50,CRMRLMEI,Total,3820003933.0,90.0,1600016799,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,208.0,-1
5727,16,CRMRLMEI,Total,3820003933.0,110.0,1600016801,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5728,3,CRMRLMEI,Total,3820003933.0,120.0,1600016802,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5729,4,CRMRLMEI,Total,3820003933.0,130.0,1600016803,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5730,7,CRMRLMEI,Total,3820003933.0,140.0,1600016804,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5731,4,CRMRLMEI,Total,3820003933.0,150.0,1600016805,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5732,5,CRMRLMEI,Total,3820003933.0,160.0,1600016806,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5733,5,CRMRLMEI,Total,3820003933.0,170.0,1600016807,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5734,6,CRMRLMEI,Total,3820003933.0,180.0,1600016808,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5735,6,CRMRLMEI,Total,3820003933.0,190.0,1600016809,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5736,7,CRMRLMEI,Total,3820003933.0,200.0,1600016810,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5737,8,CRMRLMEI,Total,3820003933.0,220.0,1600016812,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5738,8,CRMRLMEI,Total,3820003933.0,230.0,1600016813,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5739,51,CRMRLMEI,Total,3820003933.0,240.0,1600016814,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,208.0,-1
5740,9,CRMRLMEI,Total,3820003933.0,250.0,1600016815,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5741,22,CRMRLMEI,Total,3820003933.0,260.0,1600016816,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5742,9,CRMRLMEI,Total,3820003933.0,270.0,1600016817,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5743,10,CRMRLMEI,Total,3820003933.0,280.0,1600016818,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5744,51,CRMRLMEI,Total,3820003933.0,290.0,1600016819,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,182.0,-1
5745,22,CRMRLMEI,Total,3820003933.0,310.0,1600016821,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5746,21,CRMRLMEI,Total,3820003933.0,320.0,1600016822,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5747,10,CRMRLMEI,Total,3820003933.0,330.0,1600016823,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5748,11,CRMRLMEI,Total,3820003933.0,340.0,1600016824,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5749,21,CRMRLMEI,Total,3820003933.0,350.0,1600016825,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5750,11,CRMRLMEI,Total,3820003933.0,360.0,1600016826,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5751,12,CRMRLMEI,Total,3820003933.0,370.0,1600016827,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5752,12,CRMRLMEI,Total,3820003933.0,380.0,1600016828,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5753,17,CRMRLMEI,Total,3820003933.0,390.0,1600016829,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5754,13,CRMRLMEI,Total,3820003933.0,400.0,1600016830,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5755,13,CRMRLMEI,Total,3820003933.0,410.0,1600016831,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5756,17,CRMRLMEI,Total,3820003933.0,420.0,1600016832,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5757,14,CRMRLMEI,Total,3820003933.0,430.0,1600016833,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5758,14,CRMRLMEI,Total,3820003933.0,440.0,1600016834,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5759,15,CRMRLMEI,Total,3820003933.0,450.0,1600016835,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5760,15,CRMRLMEI,Total,3820003933.0,460.0,1600016836,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5761,16,CRMRLMEI,Total,3820003933.0,470.0,1600016837,70007396,"RL CI 5700/PPA 1250X15,0-10M PA",208.0,0.0,-1
5762,16,CRMLAMRL,Total,3820003933.0,110.0,1600084066,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5763,3,CRMLAMRL,Total,3820003933.0,120.0,1600084067,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5764,4,CRMLAMRL,Total,3820003933.0,130.0,1600098558,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5765,7,CRMLAMRL,Total,3820003933.0,140.0,1600098559,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5766,4,CRMLAMRL,Total,3820003933.0,150.0,1600098560,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5767,5,CRMLAMRL,Total,3820003933.0,160.0,1600098561,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5768,5,CRMLAMRL,Total,3820003933.0,170.0,1600098562,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5769,6,CRMLAMRL,Total,3820003933.0,180.0,1600098563,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5770,6,CRMLAMRL,Total,3820003933.0,190.0,1600098564,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5771,7,CRMLAMRL,Total,3820003933.0,200.0,1600098565,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5772,8,CRMLAMRL,Total,3820003933.0,220.0,1600098567,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5773,7,CRMLAMRL,Total,3820003933.0,230.0,1600098568,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5774,51,CRMLAMRL,Total,3820003933.0,240.0,1600098569,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,1990.0,-1
5775,9,CRMLAMRL,Total,3820003933.0,250.0,1600098570,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5776,22,CRMLAMRL,Total,3820003933.0,260.0,1600098571,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5777,9,CRMLAMRL,Total,3820003933.0,270.0,1600098572,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5778,10,CRMLAMRL,Total,3820003933.0,280.0,1600098573,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5779,51,CRMLAMRL,Total,3820003933.0,290.0,1600098574,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,2080.0,-1
5780,22,CRMLAMRL,Total,3820003933.0,310.0,1600098576,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5781,21,CRMLAMRL,Total,3820003933.0,320.0,1600098577,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5782,10,CRMLAMRL,Total,3820003933.0,330.0,1600098578,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5783,11,CRMLAMRL,Total,3820003933.0,340.0,1600098579,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5784,21,CRMLAMRL,Total,3820003933.0,350.0,1600098580,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5785,11,CRMLAMRL,Total,3820003933.0,360.0,1600098581,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5786,12,CRMLAMRL,Total,3820003933.0,370.0,1600098582,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5787,12,CRMLAMRL,Total,3820003933.0,380.0,1600098583,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5788,17,CRMLAMRL,Total,3820003933.0,390.0,1600098584,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5789,13,CRMLAMRL,Total,3820003933.0,400.0,1600098585,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5790,13,CRMLAMRL,Total,3820003933.0,410.0,1600098586,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5791,17,CRMLAMRL,Total,3820003933.0,420.0,1600098587,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5792,14,CRMLAMRL,Total,3820003933.0,430.0,1600098588,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5793,14,CRMLAMRL,Total,3820003933.0,440.0,1600098589,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5794,15,CRMLAMRL,Total,3820003933.0,450.0,1600098590,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5795,15,CRMLAMRL,Total,3820003933.0,460.0,1600098591,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5796,16,CRMLAMRL,Total,3820003933.0,470.0,1600098592,70008324,"RL CI 5700/000 1250X15,0 NE",2080.0,0.0,-1
5797,3,CRMLAMRL,Total,3820003933.0,80.0,1600112809,70008324,"RL CI 5700/000 1250X15,0 NE",1680.0,0.0,-1
5798,7,CRMEMBPL,Total,3820000899.0,80.0,1600001727,70002754,"PL CI 5017/000 915X610X5,0 00",8160.0,0.0,-1
5799,9,CRMEMBPL,Total,3820000899.0,90.0,1600001734,70002754,"PL CI 5017/000 915X610X5,0 00",8160.0,0.0,-1
5800,11,CRMEMBPL,Total,3820000899.0,110.0,1600001741,70002754,"PL CI 5017/000 915X610X5,0 00",8160.0,0.0,-1
5801,13,CRMEMBPL,Total,3820000899.0,120.0,1600001743,70002754,"PL CI 5017/000 915X610X5,0 00",8160.0,0.0,-1
5802,15,CRMEMBPL,Total,3820000899.0,130.0,1600001745,70002754,"PL CI 5017/000 915X610X5,0 00",8160.0,0.0,-1
5803,17,CRMEMBPL,Total,3820000899.0,140.0,1600001748,70002754,"PL CI 5017/000 915X610X5,0 00",8160.0,0.0,-1
5804,9,CRMSER05,Total,3820000899.0,90.0,1600082412,70006702,BL CI 5017/000 915X610X200 NE,224.507,0.0,-1
5805,7,CRMLAMPL,Total,3820000899.0,80.0,1600098318,70006703,"PL CI 5017/000 915X610X5,0 NE",8160.0,0.0,-1
5806,7,CRMSER05,Total,3820000899.0,80.0,1600098319,70006702,BL CI 5017/000 915X610X200 NE,224.507,0.0,-1
5807,11,CRMSER05,Total,3820000899.0,110.0,1600098320,70006702,BL CI 5017/000 915X610X200 NE,224.507,0.0,-1
5808,13,CRMSER05,Total,3820000899.0,120.0,1600098321,70006702,BL CI 5017/000 915X610X200 NE,224.507,0.0,-1
5809,15,CRMSER05,Total,3820000899.0,130.0,1600098322,70006702,BL CI 5017/000 915X610X200 NE,224.507,0.0,-1
5810,17,CRMSER05,Total,3820000899.0,140.0,1600098323,70006702,BL CI 5017/000 915X610X200 NE,224.507,0.0,-1
5811,9,CRMLAMPL,Total,3820000899.0,90.0,1600098324,70006703,"PL CI 5017/000 915X610X5,0 NE",8160.0,0.0,-1
5812,11,CRMLAMPL,Total,3820000899.0,110.0,1600098325,70006703,"PL CI 5017/000 915X610X5,0 NE",8160.0,0.0,-1
5813,13,CRMLAMPL,Total,3820000899.0,120.0,1600098326,70006703,"PL CI 5017/000 915X610X5,0 NE",8160.0,0.0,-1
5814,15,CRMLAMPL,Total,3820000899.0,130.0,1600098327,70006703,"PL CI 5017/000 915X610X5,0 NE",8160.0,0.0,-1
5815,17,CRMLAMPL,Total,3820000899.0,140.0,1600098328,70006703,"PL CI 5017/000 915X610X5,0 NE",8160.0,0.0,-1
5816,52,PSDSPRDC,Total,,0.0,1600085209,43000011,MP P/ TRIT PNEU DESP INT PRETO,100000.0,250700.0,-1
5817,52,PSDSPRDC,Total,,0.0,1600085210,33000249,CT./TRIT N/V - COMP DESP 5085/5185,100000.0,10000.0,-1
5818,52,PSDSPRDC,Total,,0.0,1600085211,33000293,CT./TRIT N/V - COMP DESP 5173,100000.0,102619.0,-1
5819,52,PSDSPRDC,Total,,0.0,1600085212,33000238,CT./TRIT N/V - COMP DESP 5166,100000.0,165000.0,-1
5820,52,PSDSPRDC,Total,,0.0,1600085213,33000250,CT./TRIT N/V - COMP DESP 5080/5081,100000.0,56000.0,-1
5821,52,PSDSPRDC,Total,,0.0,1600085214,33000248,CT./TRIT N/V - COMP DESP 1523,100000.0,0.0,-1
5822,52,PSDSPRDC,Total,,0.0,1600085215,33000247,CT./TRIT N/V - COMP DESP 1235,100000.0,0.0,-1
5823,52,PSDSPRDC,Total,,0.0,1600085216,33000242,CT./TRIT N/V - COMP DESP S1120,100000.0,0.0,-1
5824,52,PSDSPRDC,Total,,0.0,1600085217,33000245,CT./TRIT N/V - COMP DESP PRETOS,100000.0,95000.0,-1
5825,52,PSDSPRDC,Total,,0.0,1600085218,33000239,CT./TRIT N/V - COMP DESP 5923,100000.0,20000.0,-1
5826,52,PSDSPRDC,Total,,0.0,1600085219,33000284,CT./TRIT N/V - COMP DESP 5608,100000.0,100000.0,-1
5827,52,PSDSPRDC,Total,,0.0,1600085220,33000243,CT./TRIT N/V - COMP DESP 2549,100000.0,0.0,-1
5828,52,PSDSPRDC,Total,,0.0,1600085221,33000249,CT./TRIT N/V - COMP DESP 5085/5185,100000.0,25000.0,-1
5829,52,PSDSPRDC,Total,,0.0,1600085222,33000246,CT./TRIT N/V - COMP CR DIV DESP,100000.0,764908.0,-1
5830,52,PSDSPRDC,Total,,0.0,1600085223,33000283,CT./TRIT N/V - COMP DESP 5404,100000.0,20000.0,-1
5831,3,CCSPRESG,Total,,0.0,1600090871,71000943,"FQ ML C324/000 101-M 2,5 NE",1200.0,0.0,-1
5832,22,CCSPRESG,Total,,0.0,1600090872,71000943,"FQ ML C324/000 101-M 2,5 NE",1200.0,0.0,-1
5833,3,CCSPINAC,Total,,0.0,1600090874,71000987,"FQ ML C316/CV1 101-M 2,5 NE",1200.0,0.0,-1
5834,22,CCSPINAC,Total,,0.0,1600090875,71000987,"FQ ML C316/CV1 101-M 2,5 NE",1200.0,0.0,-1
5835,3,CCSTRIVA,Total,,0.0,1600090877,71000783,"FQ ML C319/OGL 101-M 2,5 NE",1200.0,0.0,-1
5836,22,CCSTRIVA,Total,,0.0,1600090878,71000783,"FQ ML C319/OGL 101-M 2,5 NE",1200.0,0.0,-1
5837,3,CCSDIVJT,Total,,0.0,1600090900,71000932,"FQ ML C319/000 101-M 2,5 NE",1200.0,0.0,-1
5838,22,CCSDIVJT,Total,,0.0,1600090901,71000932,"FQ ML C319/000 101-M 2,5 NE",1200.0,0.0,-1
5839,3,CRMLAMPL,Total,,0.0,1600090903,70009605,"PL CR GT56/000 1270X760X2,1 NE",1248.0,0.0,-1
5840,22,CRMLAMPL,Total,,0.0,1600090904,70009605,"PL CR GT56/000 1270X760X2,1 NE",1248.0,0.0,-1
5841,48,CCSEBAAC,Total,,0.0,1600104551,70024566,"RL ML C255/000 1000X1,8-10M 01",720.0,0.0,-1
5842,48,CCSREBAC,Total,,0.0,1600104552,70007853,"RL ML C255/000 1000X1,8-10M NE",720.0,0.0,-1
5843,48,CCSHOTAC,Total,,0.0,1600104553,70014324,"RL ML C255/000 1000X1,8 NE",7920.0,7739.0,-1
5844,3,CCSEBMTR,Total,,0.0,1600105909,72000423,ES CC MOLDADO BOTE PAQUETE 00 MATERIA,40.0,0.0,-1
5845,49,CNMLAMPL,Total,,0.0,1600107688,70002671,"PL CC 8405/000 940X640X4,1 NE",2000.0,1943.0,-1
5846,9,CCSEBAAC,Total,,0.0,1600107699,70001054,"PL ML C308/2S6 500X500X5,0 GS",2400.0,0.0,-1
5847,9,CCSBALJT,Total,,0.0,1600107700,70009307,"PL ML C308/2S6 500X500X5,0 NE",2400.0,0.0,-1
