Nome planejador,Status ordem de produção,Tipo de Ordem de produção/planeada,Ordem Venda / Transferência,Item OV/Transferência,Data de criação da ov,Sold to,Responsável SAC,Ordem de produção / planeada,Data-base do início,Data-base do fim,Data desejada de saída de mercadoria,Semana saída de mercadoria,Material de produção,Texto breve de material,Quantidade total da ordem,Componente,Descritivo componente,Qtd.necessária,Descritivo de Centro de Trabalho,Centro de trabalho,Duração da operação,País Destino,Quantidade fornecida ordem de produção
CNM - Transformaçã,,KD,3823000590.0,30.0,,,,383783770.0,23/06/2021,23/06/2021,,0.0,70006592,"RL CC 8210/000 1000X1,8-10M NE",350.0,70006573,"RL CC 8210/000 1000X1,8 NE",3500.0,CNM-REBOBINADOR MR AUTO,CNMREBMA,2.612,,0.0
CNM - Transformaçã,,KD,3823000590.0,40.0,,,,383783771.0,23/06/2021,23/06/2021,,0.0,70006592,"RL CC 8210/000 1000X1,8-10M NE",420.0,70006573,"RL CC 8210/000 1000X1,8 NE",4200.0,CNM-REBOBINADOR MR AUTO,CNMREBMA,3.134,,0.0
CNM - Transformaçã,,KD,3823000590.0,20.0,,,,383783797.0,22/06/2021,22/06/2021,,0.0,70007191,"RL CI 5085/000 1000X1,8-10M NE",1015.0,70007163,"RL CI 5085/000 1000X1,8 NE",10252.52,CNM-REBOBINADOR MR AUTO,CNMREBMA,10.618,,0.0
CNM - Transformaçã,,KD,3823000590.0,20.0,,,,383784277.0,22/06/2021,22/06/2021,,0.0,70007163,"RL CI 5085/000 1000X1,8 NE",10252.52,70002164,CL CI 5085 1067X990 NE,26.802,CNM-LAMINAGEM MR AUTO,CNMLAMMA,10.726,,0.0
CNM - Transformaçã,,KD,3823000590.0,30.0,,,,383784720.0,24/06/2021,24/06/2021,,0.0,70006573,"RL CC 8210/000 1000X1,8 NE",3500.0,70003128,CL CC 8210 1000X1100 NE,7.564,CNM-LAMINAGEM MR AUTO,CNMLAMMA,2.682,,0.0
CNM - Transformaçã,,KD,3823000590.0,40.0,,,,383784721.0,24/06/2021,24/06/2021,,0.0,70006573,"RL CC 8210/000 1000X1,8 NE",4200.0,70003128,CL CC 8210 1000X1100 NE,9.076,CNM-LAMINAGEM MR AUTO,CNMLAMMA,3.218,,0.0
CRM - Transformaçã,ABER,ZRRL,3823000590.0,10.0,,,,1600081872.0,29/07/2021,31/07/2021,,0.0,70006815,"RL CI 5923/000 1000X1,6 NE",6750.0,70006848,CL CI 5923 1067X950 NE,17.382,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,27.551,,0.0
CRM - Transformaçã,ABER,ZRER,3823000590.0,10.0,09/06/2021,AMORIM CORK FLOORING S.A.,CBORGES,1600081873.0,29/07/2021,31/07/2021,29/06/2021,202132.0,70004045,"RL CI 5923/000 1000X1,6-15M 02",450.0,70006815,"RL CI 5923/000 1000X1,6 NE",6750.0,CRM-VSM,CRMVSMRL,30.765,PT,0.0
GMT,,KD,3823000589.0,10.0,07/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783409.0,28/06/2021,28/06/2021,05/07/2021,0.0,41000547,"GRAN MF 12 0,2/0,4 40-80 SE BI",191.0,41000370,"GRAN MF 12 0,2/0,4 55-65 SE GR",191.0,GMT-EMBALAGEM SCS/BB,GMTEMBSB,0.637,US,0.0
CCS,,KD,3823000588.0,20.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783578.0,25/06/2021,25/06/2021,02/07/2021,0.0,72000642,"TV CC 8003 10RR 6,0 000 02",30008.0,72000444,"TV CC 8003 10RR 6,0 000 NE",30008.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,13.957,US,0.0
CCS,,KD,3823000588.0,20.0,,,,383784022.0,25/06/2021,25/06/2021,,0.0,72000444,"TV CC 8003 10RR 6,0 000 NE",30008.0,70000101,"PL CC 8003/S21 940X640X6,0 NE",751.0,CCS-LINHA MANUAL TRIVETS,CCSTRIVM,13.957,,0.0
CNM - Transformaçã,,KD,3823000588.0,20.0,,,,383784072.0,25/06/2021,25/06/2021,,0.0,70000101,"PL CC 8003/S21 940X640X6,0 NE",751.0,70005845,BL CC 8003/ORT 940X640X250 NE,20.97,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,1.669,,0.0
CRM - Transformaçã,ABER,ZRPE,3823000588.0,10.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080616.0,02/07/2021,02/07/2021,02/07/2021,202127.0,70006321,"PL CR S112/000 1270X500X35,0 01",55.0,70006491,"PL CR S112/000 1270X500X35,0 NE",55.0,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.352,US,0.0
CRM - Transformaçã,ABER,ZRSE,3823000588.0,10.0,,,,1600080617.0,02/07/2021,03/07/2021,,0.0,70006491,"PL CR S112/000 1270X500X35,0 NE",55.0,70000872,BL CR S112/000 1270X1040X152 NE,9.167,CRM-SERRA,CRMSERRA,1.608,,0.0
CCS,,KD,3823000587.0,210.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783545.0,25/06/2021,25/06/2021,02/07/2021,0.0,71000128,"JT CI 5351/000 104-Z 2,4 00",1000.0,71001230,"JT CI 5351/000 104-Z 2,4 NE",1000.0,CCS-EMBALAGEM JUNTAS,CCSEMBJT,0.0,US,0.0
CCS,,KD,3823000587.0,230.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783548.0,25/06/2021,25/06/2021,02/07/2021,0.0,71000156,"JT CI 5351/000 27-Z 2,4 00",1000.0,71001245,"JT CI 5351/000 27-Z 2,4 NE",1000.0,CCS-EMBALAGEM JUNTAS,CCSEMBJT,0.0,US,0.0
CCS,,KD,3823000587.0,240.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783549.0,25/06/2021,25/06/2021,02/07/2021,0.0,71000168,"JT CI 5351/000 10-Z 2,4 00",2000.0,71001231,"JT CI 5351/000 10-Z 2,4 NE",2000.0,CCS-EMBALAGEM JUNTAS,CCSEMBJT,0.001,US,0.0
CCS,,KD,3823000587.0,260.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783558.0,25/06/2021,25/06/2021,02/07/2021,0.0,71001700,"JT CR 1521/PFM 120-FM 4,7 00",2520.0,,,0.0,,,0.0,US,0.0
CCS,,KD,3823000587.0,250.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783559.0,25/06/2021,25/06/2021,02/07/2021,0.0,71001701,"JT CR 1521/PFM 176-FM 3,18 00",1080.0,71001658,"JT CR 1521/PFM 176-FM 3,18 NE",1080.0,CCS-EMBALAGEM JUNTAS,CCSEMBJT,0.3,US,0.0
CCS,,KD,3823000587.0,220.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783955.0,25/06/2021,25/06/2021,02/07/2021,0.0,71000137,"JT CI 5351/000 183-Z_BC 2,4 00",8000.0,71001240,"JT CI 5351/000 183-ZBC 2,4 NE",8000.0,CCS-EMBALAGEM JUNTAS,CCSEMBJT,0.002,US,0.0
CCS,,KD,3823000587.0,210.0,,,,383783964.0,25/06/2021,25/06/2021,,0.0,71001230,"JT CI 5351/000 104-Z 2,4 NE",1000.0,71000417,"FQ CI 5351/000 104-Z 2,4 NE",500.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.621,,0.0
CCS,,KD,3823000587.0,240.0,,,,383783965.0,25/06/2021,25/06/2021,,0.0,71001231,"JT CI 5351/000 10-Z 2,4 NE",2000.0,71000422,"FQ CI 5351/000 10-Z 2,4 NE",1000.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.989,,0.0
CCS,,KD,3823000587.0,230.0,,,,383783966.0,25/06/2021,25/06/2021,,0.0,71001245,"JT CI 5351/000 27-Z 2,4 NE",1000.0,71000436,"FQ CI 5351/000 27-Z 2,4 NE",500.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.505,,0.0
CCS,,KD,3823000587.0,250.0,,,,383783971.0,25/06/2021,25/06/2021,,0.0,71001658,"JT CR 1521/PFM 176-FM 3,18 NE",1080.0,71001683,"FQ CR 1521/PFM 176-FM 3,2 NE",216.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.45,,0.0
CCS,,KD,3823000587.0,260.0,,,,383783972.0,25/06/2021,25/06/2021,,0.0,71001721,"JT CR 1521/PFM 120-FM 4,7 NE",2520.0,71001722,"FQ CR 1521/PFM 120-FM 4,7 NE",841.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,1.259,,0.0
CRM - Transformaçã,,KD,3823000587.0,210.0,,,,383784442.0,25/06/2021,25/06/2021,,0.0,71000417,"FQ CI 5351/000 104-Z 2,4 NE",500.0,71000039,QD CI 5351/OCL 104-Z 164 NE,6.0,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,1.381,,0.0
CRM - Transformaçã,,KD,3823000587.0,240.0,,,,383784443.0,25/06/2021,25/06/2021,,0.0,71000422,"FQ CI 5351/000 10-Z 2,4 NE",1000.0,71000055,QD CI 5351/OCL 10-Z 164 NE,13.0,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,2.222,,0.0
CRM - Transformaçã,,KD,3823000587.0,230.0,,,,383784446.0,25/06/2021,25/06/2021,,0.0,71000436,"FQ CI 5351/000 27-Z 2,4 NE",500.0,71000081,QD CI 5351/OCL 27-Z 164 NE,8.0,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,1.493,,0.0
CCS,,KD,3823000587.0,220.0,,,,383784457.0,25/06/2021,25/06/2021,,0.0,71001240,"JT CI 5351/000 183-ZBC 2,4 NE",8000.0,71000418,"FQ CI 5351/000 183-Z_BC 2,4 NE",4000.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,3.799,,0.0
CRM - Transformaçã,,KD,3823000587.0,250.0,,,,383784459.0,25/06/2021,25/06/2021,,0.0,71001683,"FQ CR 1521/PFM 176-FM 3,2 NE",216.0,71001674,QD CR 1521/OCL 176-FM 150 NE,5.0,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.701,,0.0
CRM - Transformaçã,,KD,3823000587.0,260.0,,,,383784460.0,25/06/2021,25/06/2021,,0.0,71001722,"FQ CR 1521/PFM 120-FM 4,7 NE",841.0,71001673,QD CR 1521/OCL 120-FM 150 NE,29.0,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,2.776,,0.0
CRM - Transformaçã,,KD,3823000587.0,210.0,,,,383784839.0,25/06/2021,25/06/2021,,0.0,71000039,QD CI 5351/OCL 104-Z 164 NE,6.0,71000924,QD CI 5351/000 104-Z 164 NE,6.0,CRM-COLAR QUADROS,CRMCOLQD,0.167,,0.0
CRM - Transformaçã,,KD,3823000587.0,240.0,,,,383784840.0,25/06/2021,25/06/2021,,0.0,71000055,QD CI 5351/OCL 10-Z 164 NE,13.0,71000906,QD CI 5351/000 10-Z 164 NE,13.0,CRM-COLAR QUADROS,CRMCOLQD,0.371,,0.0
CRM - Transformaçã,,KD,3823000587.0,230.0,,,,383784842.0,25/06/2021,25/06/2021,,0.0,71000081,QD CI 5351/OCL 27-Z 164 NE,8.0,71000917,QD CI 5351/000 27-Z 164 NE,8.0,CRM-COLAR QUADROS,CRMCOLQD,0.25,,0.0
CRM - Transformaçã,,KD,3823000587.0,220.0,,,,383784846.0,25/06/2021,25/06/2021,,0.0,71000418,"FQ CI 5351/000 183-Z_BC 2,4 NE",4000.0,71000071,QD CI 5351/OCL 183-Z_BC 164 NE,51.0,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,5.714,,0.0
CRM - Transformaçã,,KD,3823000587.0,260.0,,,,383784858.0,25/06/2021,25/06/2021,,0.0,71001673,QD CR 1521/OCL 120-FM 150 NE,29.0,71001654,QD CR 1521/OSR 120-FM 150 NE,29.0,CRM-COLAR QUADROS,CRMCOLQD,0.906,,0.0
CRM - Transformaçã,,KD,3823000587.0,250.0,,,,383784859.0,25/06/2021,25/06/2021,,0.0,71001674,QD CR 1521/OCL 176-FM 150 NE,5.0,71001655,QD CR 1521/OSR 176-FM 150 NE,5.0,CRM-COLAR QUADROS,CRMCOLQD,0.179,,0.0
CRM - Transformaçã,,KD,3823000587.0,220.0,,,,383785151.0,25/06/2021,25/06/2021,,0.0,71000071,QD CI 5351/OCL 183-Z_BC 164 NE,51.0,71000912,QD CI 5351/000 183-ZBC 164 NE,51.0,CRM-COLAR QUADROS,CRMCOLQD,1.457,,0.0
CRM - Transformaçã,,KD,3823000587.0,240.0,,,,383785159.0,25/06/2021,25/06/2021,,0.0,71000906,QD CI 5351/000 10-Z 164 NE,13.0,70000956,BL CI 5351/000 950X650X200 NE,3.113,CRM-SERRA,CRMSERRA,1.091,,0.0
CRM - Transformaçã,,KD,3823000587.0,230.0,,,,383785161.0,25/06/2021,25/06/2021,,0.0,71000917,QD CI 5351/000 27-Z 164 NE,8.0,70000956,BL CI 5351/000 950X650X200 NE,2.329,CRM-SERRA,CRMSERRA,0.734,,0.0
CRM - Transformaçã,,KD,3823000587.0,210.0,,,,383785163.0,25/06/2021,25/06/2021,,0.0,71000924,QD CI 5351/000 104-Z 164 NE,6.0,70000956,BL CI 5351/000 950X650X200 NE,0.954,CRM-SERRA,CRMSERRA,0.477,,0.0
CRM - Transformaçã,,KD,3823000587.0,260.0,,,,383785171.0,25/06/2021,25/06/2021,,0.0,71001654,QD CR 1521/OSR 120-FM 150 NE,29.0,70000848,BL CR 1521/000 1270X760X152 NE,6.511,CRM-SERRA,CRMSERRA,0.002,,0.0
CRM - Transformaçã,,KD,3823000587.0,250.0,,,,383785172.0,25/06/2021,25/06/2021,,0.0,71001655,QD CR 1521/OSR 176-FM 150 NE,5.0,70000850,BL CR 1521/000 1270X660X152 NE,1.15,CRM-SERRA,CRMSERRA,0.402,,0.0
CRM - Transformaçã,,KD,3823000587.0,220.0,,,,383785420.0,25/06/2021,25/06/2021,,0.0,71000912,QD CI 5351/000 183-ZBC 164 NE,51.0,70000956,BL CI 5351/000 950X650X200 NE,12.106,CRM-SERRA,CRMSERRA,4.051,,0.0
CRM - Transformaçã,LIB,ZREI,3823000587.0,20.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080599.0,18/06/2021,19/06/2021,02/07/2021,202126.0,70001048,BL CR NC60/000 1270X660X152 00,6.0,70000774,BL CR NC60/000 1270X660X152 NE,6.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.1,US,0.0
CRM - Transformaçã,ABER,ZREI,3823000587.0,30.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080600.0,25/06/2021,26/06/2021,02/07/2021,202126.0,70001049,BL CR SP74/000 915X915X152 00,12.0,70000767,BL CR SP74/000 915X915X152 NE,12.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.2,US,0.0
CRM - Transformaçã,ABER,ZRER,3823000587.0,40.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080601.0,02/07/2021,03/07/2021,02/07/2021,202127.0,70001073,"RL CR N710/PAL 1027X3,17-114M 00",2.0,70006427,"RL CR N710/PAL 1027X3,2 NE",228.0,CRM-MEI,CRMRLMEI,1.938,US,0.0
CRM - Transformaçã,ABER,ZRRL,3823000587.0,40.0,,,,1600080602.0,02/07/2021,03/07/2021,,0.0,70006427,"RL CR N710/PAL 1027X3,2 NE",228.0,70000934,CL CR N710 1067X635 NE,3.405,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,1.989,,0.0
CRM - Transformaçã,ABER,ZREI,3823000587.0,50.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080603.0,24/06/2021,25/06/2021,02/07/2021,202126.0,70001125,BL CR NC60/000 915X915X152 00,6.0,70000776,BL CR NC60/000 915X915X152 NE,6.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.1,US,0.0
CRM - Transformaçã,LIB,ZREI,3823000587.0,60.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080604.0,18/06/2021,19/06/2021,02/07/2021,202126.0,70001143,CL CI 5351 1370X990 00,2.0,70000907,CL CI 5351 1370X990 NE,2.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,1.0,US,0.0
CRM - Transformaçã,ABER,ZREI,3823000587.0,70.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080605.0,25/06/2021,26/06/2021,02/07/2021,202126.0,70001224,BL CR 1521/000 1270X660X152 00,72.0,70000850,BL CR 1521/000 1270X660X152 NE,72.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,1.2,US,0.0
CRM - Transformaçã,LIB,ZREI,3823000587.0,80.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080606.0,18/06/2021,19/06/2021,02/07/2021,202126.0,70001225,BL CR 1521/000 915X915X152 00,6.0,70000849,BL CR 1521/000 915X915X152 NE,6.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.1,US,0.0
CRM - Transformaçã,LIB,ZREI,3823000587.0,90.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080607.0,17/06/2021,18/06/2021,02/07/2021,202126.0,70001226,BL CR 2549/000 915X915X152 00,18.0,70000861,BL CR 2549/000 915X915X152 NE,18.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.3,US,0.0
CRM - Transformaçã,LIB,ZREI,3823000587.0,100.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080608.0,18/06/2021,19/06/2021,02/07/2021,202126.0,70001227,BL CR HC50/000 915X915X152 00,6.0,70000768,BL CR HC50/000 915X915X152 NE,6.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.1,US,0.0
CRM - Transformaçã,ABER,ZREI,3823000587.0,110.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080609.0,25/06/2021,26/06/2021,02/07/2021,202126.0,70001228,BL CR HC80/000 915X915X152 00,6.0,70000772,BL CR HC80/000 915X915X152 NE,6.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.1,US,0.0
CRM - Transformaçã,ABER,ZREI,3823000587.0,120.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080610.0,30/07/2021,31/07/2021,02/07/2021,202131.0,70001319,CL CR 1521 1092X762 00,1.0,70000915,CL CR 1521 1092X762 NE,1.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.37,US,0.0
CRM - Aglomeração,ABER,ZREI,3823000587.0,130.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080611.0,30/07/2021,31/07/2021,02/07/2021,202131.0,70002489,BL CR S700/000 1270X760X152 02,6.0,70000820,BL CR S700/000 1270X760X152 NE,6.0,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.1,US,0.0
CRM - Transformaçã,ABER,ZRER,3823000587.0,170.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080612.0,30/07/2021,31/07/2021,02/07/2021,202131.0,70004347,"RL CI 5351/000 1220X1,9-15,25M 01",30.0,70008376,"RL CI 5351/000 1220X1,9 NE",457.5,CRM-MEI,CRMRLMEI,1.796,US,0.0
CRM - Transformaçã,ABER,ZRRL,3823000587.0,170.0,,,,1600080613.0,30/07/2021,31/07/2021,,0.0,70008376,"RL CI 5351/000 1220X1,9 NE",457.5,70000906,CL CI 5351 1245X990 NE,1.269,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,1.623,,0.0
CRM - Transformaçã,ABER,ZRPE,3823000587.0,200.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080614.0,31/12/2021,31/12/2021,02/07/2021,202201.0,70014182,"PL CR 1521/PFM 1270X660X3,2 01",560.0,70013744,"PL CR 1521/PFM 1270X660X3,2 NE",560.0,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.812,US,0.0
CNM - Transformaçã,LIB,ZNLE,3823000587.0,10.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080708.0,17/06/2021,18/06/2021,02/07/2021,202126.0,70000519,"RL CC 8245/000 1260X5,5-128M 01",15.0,70002823,CL CC 8245 1270X1100 NE,13.24,CNM-LAMINADORAS ROLOS,CNMLAMRL,7.5,US,0.0
CNM - Transformaçã,LIB,ZNLE,3823000587.0,140.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080709.0,17/06/2021,18/06/2021,02/07/2021,202126.0,70003190,"RL CC 8245/000 1232X1,6-244M 01",3.0,70002823,CL CC 8245 1270X1100 NE,1.43,CNM-LAMINADORAS ROLOS,CNMLAMRL,2.609,US,0.0
CNM - Transformaçã,ABER,ZNEI,3823000587.0,150.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080710.0,26/06/2021,26/06/2021,02/07/2021,202126.0,70003697,CL CC 8251 1270X1100 01,1.0,70002892,CL CC 8251 1270X1100 NE,1.0,CNM-EMBALAGEM INTEIROS,CNMEMBIN,0.0,US,0.0
CNM - Transformaçã,ABER,ZNLE,3823000587.0,180.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080711.0,24/06/2021,26/06/2021,02/07/2021,202126.0,70005467,"RL CC 8232/000 1232X0,8-800M 01",13.0,70002824,CL CC 8232 1270X1100 NE,10.268,CNM-LAMINADORAS ROLOS,CNMLAMRL,27.083,US,0.0
CNM - Transformaçã,ABER,ZNEI,3823000587.0,190.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080712.0,26/06/2021,26/06/2021,02/07/2021,202126.0,70011922,CL CC 8220/000 1220X1100 01,3.0,70002854,CL CC 8220 1220X1100 NE,3.0,CNM-EMBALAGEM INTEIROS,CNMEMBIN,0.0,US,0.0
CNM - Transformaçã,ABER,ZNEP,3823000587.0,160.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080713.0,30/07/2021,31/07/2021,02/07/2021,202131.0,70004337,"PL CC 8403/000 915X610X5,8 04",6000.0,70023033,"PL CC 8244/000 915X610X5,8 NE",6000.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,5.769,US,0.0
CNM - Transformaçã,ABER,ZNRL,3823000587.0,160.0,,,,1600080714.0,30/07/2021,30/07/2021,,0.0,70023033,"PL CC 8244/000 915X610X5,8 NE",6000.0,70023032,"RL CC 8244/000 610X5,8 NE",5569.2,CNM-SHEETER 2,CNMSHT02,13.793,,0.0
CNM - Transformaçã,ABER,ZNRL,3823000587.0,160.0,,,,1600080715.0,30/07/2021,31/07/2021,,0.0,70023032,"RL CC 8244/000 610X5,8 NE",5569.2,70002818,CL CC 8244 1220X1100 NE,18.145,CNM-LAMINADORAS ROLOS,CNMLAMRL,8.911,,0.0
CNM - Transformaçã,ABER,ZNEP,3823000586.0,10.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080706.0,17/09/2021,18/09/2021,22/06/2021,202138.0,70004289,"PL CC 8403/000 915X610X12,0 08",6300.0,70005775,"PL CC 8403/000 915X610X12,0 NE",6300.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,13.125,US,0.0
CNM - Transformaçã,ABER,ZNPL,3823000586.0,10.0,,,,1600080707.0,17/09/2021,18/09/2021,,0.0,70005775,"PL CC 8403/000 915X610X12,0 NE",6300.0,70005513,BL CC 8403/ORT 915X610X250 NE,318.15,CNM-LAMINADORAS PLACAS,CNMLAMPL,17.073,,0.0
CNM - Transformaçã,ABER,ZNEP,3823000585.0,10.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080699.0,17/09/2021,18/09/2021,07/07/2021,202138.0,70002590,"PL CC 8402/000 915X610X2,5 01",12992.0,70005764,"PL CC 8402/000 915X610X2,5 NE",12992.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,5.413,CA,0.0
CNM - Transformaçã,ABER,ZNPL,3823000585.0,10.0,,,,1600080700.0,17/09/2021,18/09/2021,,0.0,70005764,"PL CC 8402/000 915X610X2,5 NE",12992.0,70005514,BL CC 8402/ORT 915X610X200 NE,166.298,CNM-LAMINADORAS PLACAS,CNMLAMPL,21.404,,0.0
CNM - Transformaçã,ABER,ZNEP,3823000585.0,20.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080701.0,17/09/2021,18/09/2021,07/07/2021,202138.0,70004332,"PL CC 8403/000 915X610X3,8 01",7448.0,70005771,"PL CC 8403/000 915X610X3,8 NE",7448.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,4.9,CA,0.0
CNM - Transformaçã,ABER,ZNPL,3823000585.0,20.0,,,,1600080702.0,17/09/2021,18/09/2021,,0.0,70005771,"PL CC 8403/000 915X610X3,8 NE",7448.0,70005513,BL CC 8403/ORT 915X610X250 NE,115.771,CNM-LAMINADORAS PLACAS,CNMLAMPL,16.699,,0.0
CNM - Transformaçã,ABER,ZNEP,3823000585.0,30.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080703.0,17/09/2021,18/09/2021,07/07/2021,202138.0,70004337,"PL CC 8403/000 915X610X5,8 04",3600.0,70023033,"PL CC 8244/000 915X610X5,8 NE",3600.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,3.462,CA,0.0
CNM - Transformaçã,ABER,ZNRL,3823000585.0,30.0,,,,1600080704.0,17/09/2021,17/09/2021,,0.0,70023033,"PL CC 8244/000 915X610X5,8 NE",3600.0,70023032,"RL CC 8244/000 610X5,8 NE",3341.52,CNM-SHEETER 2,CNMSHT02,8.276,,0.0
CNM - Transformaçã,ABER,ZNRL,3823000585.0,30.0,,,,1600080705.0,17/09/2021,18/09/2021,,0.0,70023032,"RL CC 8244/000 610X5,8 NE",3341.52,70002818,CL CC 8244 1220X1100 NE,10.887,CNM-LAMINADORAS ROLOS,CNMLAMRL,5.346,,0.0
CNM - Transformaçã,ABER,ZNER,3823000584.0,20.0,04/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,1600080696.0,02/07/2021,02/07/2021,22/06/2021,202127.0,70000720,"RL CC 8245/000 610X2,0-1,22M 01",840.0,70006737,"RL CC 8245/000 610X2,0-1,22M NE",840.0,CNM-EMBALAGEM MR MANUAL,CNMEMBMM,5.6,US,0.0
CNM - Transformaçã,ABER,ZNMM,3823000584.0,20.0,,,,1600080697.0,02/07/2021,02/07/2021,,0.0,70006737,"RL CC 8245/000 610X2,0-1,22M NE",840.0,70006734,"RL CC 8245/000 610X2,0 NE",1035.72,CNM-REBOBINADOR MR MANUAL,CNMREBMM,11.2,,0.0
CNM - Transformaçã,ABER,ZNRL,3823000584.0,20.0,,,,1600080698.0,02/07/2021,03/07/2021,,0.0,70006734,"RL CC 8245/000 610X2,0 NE",1035.72,70002819,CL CC 8245 1220X1100 NE,1.247,CNM-LAMINADORAS ROLOS,CNMLAMRL,0.663,,0.0
CCS,,KD,3823000583.0,20.0,03/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783597.0,24/06/2021,24/06/2021,01/07/2021,0.0,72000777,"TM CC 8405 68TM 2,9 Z00 01",4032.0,70010896,"PL CC 8405/S11 440X290X2,9 NE",4032.0,CCS-EMBALAGEM KITS/DIVERSOS,CCSEBKDV,10.08,US,0.0
CCS,,KD,3823000583.0,30.0,03/06/2021,"AMORIM CORK COMPOSITES, INC",RFERNANDES,383783605.0,24/06/2021,24/06/2021,01/07/2021,0.0,72000799,"TM CC 8405 13TM 2,9 Z00 01",5040.0,70010862,"PL CC 8405/CW2 95X95X4,0 NE",5040.0,CCS-EMBALAGEM KITS/DIVERSOS,CCSEBKDV,8.4,US,0.0
