,of,item,id ov,ov,semana,data desejada,centro de trabalho,acabamento,blocos,ccs,virados,referência,semana minima,duração,semana precedencia,número de semanas
1164,1600020702,10.0,396,3820004731.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,RL CI 5700/2TI 1000X15/7-15M PA,28,2327.2799999999997,28,1
1165,1600017602,50.0,397,3820003985.0,34,30,CRMRLMEI,Qualquer,0.0,-1,0.0,RL CI 5700/2TI 1000X15/7-15M PA,34,3781.8,28,1
1166,1600017601,40.0,398,3820003985.0,35,34,CRMRLMEI,Qualquer,0.0,-1,0.0,RL CI 5700/2TI 1000X15/7-15M PA,35,3781.8,28,1
1167,1600037151,10.0,399,3820003985.0,51,51,CRMRLMEI,Qualquer,0.0,-1,0.0,RL CI 5700/2TI 1000X15/7-15M PA,51,3781.8,28,1
1168,1600016837,470.0,400,3820003933.0,36,35,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",35,2773.32,28,1
1169,1600016836,460.0,401,3820003933.0,34,34,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",34,2773.32,28,1
1170,1600016835,450.0,401,3820003933.0,34,34,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",34,2773.32,28,1
1171,1600016834,440.0,402,3820003933.0,38,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",38,2773.32,28,1
1172,1600016833,430.0,403,3820003933.0,37,36,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",36,2773.32,28,1
1173,1600016832,420.0,404,3820003933.0,41,39,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",39,2773.32,28,1
1174,1600016831,410.0,405,3820003933.0,43,43,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",43,2773.32,28,1
1175,1600016830,400.0,406,3820003933.0,46,45,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",46,2773.32,28,1
1176,1600016829,390.0,406,3820003933.0,46,45,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",46,2773.32,28,1
1177,1600016828,380.0,407,3820003933.0,44,44,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",44,2773.32,28,1
1178,1600016827,370.0,407,3820003933.0,44,44,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",44,2773.32,28,1
1179,1600016826,360.0,405,3820003933.0,43,43,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",43,2773.32,28,1
1180,1600016825,350.0,408,3820003933.0,42,42,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",42,2773.32,28,1
1181,1600016824,340.0,408,3820003933.0,42,42,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",42,2773.32,28,1
1182,1600016823,330.0,409,3820003933.0,42,41,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",42,2773.32,28,1
1183,1600016822,320.0,409,3820003933.0,42,41,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",42,2773.32,28,1
1184,1600016821,310.0,410,3820003933.0,41,40,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",41,2773.32,28,1
1185,1600016820,300.0,404,3820003933.0,41,39,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",41,2773.32,28,1
1186,1600016819,290.0,411,3820003933.0,39,38,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",39,2773.32,28,1
1187,1600016818,280.0,403,3820003933.0,37,36,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",36,2773.32,28,1
1188,1600016817,270.0,400,3820003933.0,36,35,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",36,2773.32,28,1
1189,1600016816,260.0,410,3820003933.0,41,40,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",41,2773.32,28,1
1190,1600016815,250.0,411,3820003933.0,39,38,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",39,2773.32,28,1
1191,1600016814,240.0,402,3820003933.0,38,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",38,2773.32,28,1
1192,1600016813,230.0,400,3820003933.0,36,35,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",36,2773.32,28,1
1193,1600016812,220.0,404,3820003933.0,41,39,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",41,2773.32,28,1
1194,1600016811,210.0,402,3820003933.0,38,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",38,2773.32,28,1
1195,1600016810,200.0,403,3820003933.0,37,36,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",37,2773.32,28,1
1196,1600016809,190.0,401,3820003933.0,34,34,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",34,2773.32,28,1
1197,1600016808,180.0,401,3820003933.0,34,34,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",34,2773.32,28,1
1198,1600016807,170.0,412,3820003933.0,31,31,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",31,2773.32,28,1
1199,1600016806,160.0,413,3820003933.0,30,30,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",30,2773.32,28,1
1200,1600016805,150.0,414,3820003933.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",28,2773.32,28,1
1201,1600016799,90.0,401,3820003933.0,34,34,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",34,2773.32,28,1
1202,1600059197,80.0,401,3820003933.0,34,34,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI 5700/000 1250X15,0 NE",34,3781.8,28,1
1203,1600016798,80.0,401,3820003933.0,34,34,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",34,2773.32,34,1
1204,1600071496,70.0,402,3820003933.0,37,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5700/PPA 1250X15,0-10M PA",37,2400.0,28,1
1205,1600037152,40.0,415,3820002904.0,51,51,CRMRLMEI,Qualquer,0.0,-1,0.0,RL CI 5700/2TI 1000X15/7-15M PA,51,290.94,28,1
1206,1600001748,140.0,416,3820000899.0,38,38,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5017/000 915X610X5,0 00",38,989.0999999999999,28,1
1207,1600001745,130.0,417,3820000899.0,36,36,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5017/000 915X610X5,0 00",36,989.0999999999999,28,1
1208,1600001743,120.0,418,3820000899.0,34,34,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5017/000 915X610X5,0 00",34,989.0999999999999,28,1
1209,1600001741,110.0,419,3820000899.0,29,29,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5017/000 915X610X5,0 00",29,989.0999999999999,28,1
1210,1600001727,80.0,420,3820000899.0,51,51,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5017/000 915X610X5,0 00",51,989.0999999999999,28,1
1211,1600005218,10.0,421,3820000686.0,36,36,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1237/000 1060X6,0-11M 00",36,204.18,28,1
